can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,predicted_points
True,False,0.0,0.0,208912,0,0,0,0,0,2,0.0,0.0,0,241,0,448,False,161,62,45,208,0.0,False,727,0.0,False,,4,16,17,71,0,5359,0,0,0.0,759,,409,618,False,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,694,264,690,263,669,261,694,264,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,376,62,325,196,699,263,664,225,0.0,0.0,0.0
True,False,100.0,100.0,204968,0,0,-2,2,0,3,1.5,0.5,1,446,0,449,False,174,230,48,199,1.9,False,731,0.1,False,,0,16,17,61721,0,68480,0,0,14.0,764,241.0,23,431,False,199,1901,2,2,6,27,0,0,0,10,0,0,3,306,344.4,241.1,265,85.4,18,2.41,0.47,2.88,27.84,0,0,0,0,0,0,0,215,94,182,125,127,84,186,99,,,,,,,0.11,0.0,0.02,0.13,1.32,1.28,295,193,504,157,315,141,424,146,0.85,0.28,66.86866607004106
True,False,,,227444,0,0,7,-7,1,2,3.5,0.5,2,382,0,573,True,174,603,52,285,3.9,False,463,18.0,False,,0,16,17,3058362,0,1081740,0,0,27.9,497,190.0,245,247,False,285,3330,5,2,13,45,0,0,0,4,0,0,2,499,805.2,107.9,361,127.2,37,4.05,0.73,4.78,48.95,0,0,0,0,0,0,0,33,13,291,88,93,4,101,16,,,,,,,0.11,0.0,0.02,0.13,1.32,1.22,170,21,639,246,52,4,20,6,1.0,0.35,143.0992761544012
True,False,100.0,100.0,510500,0,0,-1,1,0,3,1.3,0.5,1,255,0,596,False,174,161,59,573,1.7,False,222,0.1,False,,0,16,17,21924,0,28282,0,0,8.8,373,173.0,27,10,False,573,835,3,2,1,16,0,0,0,5,0,0,0,212,221.8,182.9,239,64.6,5,2.13,1.87,4.0,12.56,0,0,0,0,0,0,0,285,130,219,146,144,93,252,129,,,,,,,0.23,0.0,0.2,0.43,1.35,1.72,88,57,725,296,359,168,411,143,0.54,0.11,50.156780701754386
True,False,,,502222,0,0,0,0,0,3,1.0,0.5,0,418,0,620,False,174,603,55,556,1.3,False,632,0.1,False,,0,16,17,7803,0,7637,0,0,4.5,664,168.0,225,614,False,556,280,1,0,1,5,0,0,0,1,0,0,0,101,87.4,103.0,104,29.2,1,1.11,0.36,1.47,4.81,0,0,0,0,0,0,0,408,191,294,174,269,153,367,183,,,,,,,0.36,0.0,0.12,0.48,1.55,1.61,121,74,701,281,428,202,521,194,0.32,0.32,24.451875
True,False,,,485047,0,0,0,0,0,2,0.5,0.5,0,153,0,653,False,174,603,45,492,1.4,False,576,0.1,False,,0,16,17,16580,0,12184,0,0,8.0,509,30.0,397,596,False,492,891,0,0,3,14,0,0,0,5,0,0,2,125,205.2,10.8,22,24.0,6,0.18,0.03,0.21,14.21,0,0,0,0,0,0,0,306,112,457,161,396,139,384,132,,,,,,,0.02,0.0,0.0,0.02,1.44,1.41,408,72,357,206,409,141,460,161,0.61,0.3,36.3895
True,False,,,549067,0,0,0,0,0,2,0.5,0.5,0,534,0,706,False,174,603,40,650,0.0,False,1,0.0,False,,0,16,17,6093,0,3392,0,0,0.0,7,241.0,296,260,False,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,639,235,627,234,588,225,639,235,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,703,212,142,82,646,234,582,203,0.0,0.0,0.0
True,False,,,20066,0,0,0,0,0,1,0.5,0.5,0,513,0,721,False,174,603,40,180,0.0,False,298,0.0,False,,0,16,17,4330,0,2467,0,0,0.0,316,244.0,181,473,False,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,591,60,572,43,531,24,591,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,635,39,74,22,600,60,625,70,0.0,0.0,0.0
True,False,,,100041808,0,0,0,0,0,5,4.7,0.5,0,387,0,747,False,174,603,11,6,0.0,False,619,5.0,False,,0,16,17,58457,0,42087,0,0,70.9,541,173.0,278,494,False,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,6,3,7,0,0,4,25,562,12,540,12,491,12,562,12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,791,7,12,12,572,12,583,11,0.0,0.0,82.91483328111946
True,False,100.0,100.0,225321,0,0,-1,1,4,1,2.0,-1.5,3,0,0,14,False,174,296,44,278,3.2,False,561,1.3,False,,0,17,20,357661,0,340586,0,0,22.0,600,241.0,397,282,False,278,2700,0,0,3,66,0,2,0,2,0,125,11,315,980.6,0.1,0,98.3,30,0.0,0.04,0.04,66.34,0,0,0,0,0,0,0,9,3,526,23,641,61,150,4,,,,,,,0.0,4.17,0.0,0.0,2.21,2.2,516,21,269,59,124,19,174,24,1.0,0.1,95.25987416859458
True,False,,,433979,0,0,-2,2,1,4,-0.5,-1.5,1,69,0,27,False,174,603,48,369,1.6,False,37,1.1,False,,0,17,20,554350,0,586667,0,0,11.9,44,241.0,225,177,False,369,1421,2,0,2,34,0,0,1,0,0,0,4,145,125.2,102.5,376,60.0,13,5.71,0.72,6.43,37.31,0,0,0,0,0,0,0,370,35,295,32,89,28,268,30,,,,,2.0,,0.36,0.0,0.05,0.41,2.36,2.15,310,60,519,30,376,40,191,27,0.82,0.13,58.45806493506493
True,False,100.0,100.0,503714,0,0,-1,1,0,3,-0.7,-1.5,2,299,0,188,False,174,468,44,561,1.8,False,684,0.3,False,,0,17,20,81741,0,85086,0,0,10.7,711,73.0,225,518,False,561,1652,1,1,1,39,0,0,0,7,0,0,3,209,265.0,211.9,84,55.9,18,0.85,0.62,1.47,40.28,0,0,0,0,0,0,0,261,118,199,135,289,161,276,143,,,,,,,0.05,0.0,0.03,0.08,2.19,2.12,540,322,293,20,330,150,304,92,0.98,0.05,46.48742045454544
True,False,100.0,100.0,90105,0,0,-2,2,0,3,-1.5,-1.5,0,446,0,397,False,174,328,48,790,0.9,False,234,0.0,False,,0,17,20,2848,0,5195,0,0,1.5,250,243.0,397,475,False,790,303,0,0,0,12,0,0,0,0,1,0,0,31,35.8,26.8,13,6.7,4,0.02,0.1,0.12,10.39,0,0,0,0,0,0,0,456,205,414,216,426,218,468,218,,,,,,,0.01,0.0,0.03,0.04,3.09,3.56,283,182,492,146,531,249,647,259,1.19,0.0,7.065
True,False,0.0,0.0,499724,0,0,-1,1,0,3,0.0,0.0,0,451,0,451,False,96,360,44,547,0.5,False,27,0.1,False,,4,17,20,24416,0,29770,0,0,0.2,32,241.0,343,618,False,547,26,0,0,0,0,0,0,0,1,0,0,0,1,4.0,16.1,6,2.6,0,0.02,0.13,0.15,1.11,0,0,0,0,0,0,0,522,239,438,225,450,229,499,233,,,,,,,0.07,0.0,0.45,0.52,3.84,0.0,539,321,292,19,555,255,483,175,0.0,0.0,1.0
True,False,,,193204,0,0,-1,1,0,3,-1.0,-1.5,0,241,0,452,False,174,603,49,156,2.2,False,39,0.1,False,,0,17,20,22304,0,24348,0,0,14.7,46,157.0,138,421,False,156,2007,3,0,1,56,0,0,0,1,0,0,7,394,386.2,293.0,242,92.3,21,2.69,1.23,3.92,56.51,0,0,0,0,0,0,0,190,81,149,104,142,91,163,92,,,,,,,0.12,0.0,0.06,0.18,2.53,2.51,248,158,538,177,256,108,523,195,0.94,0.04,71.72682936507937
True,False,0.0,0.0,155511,0,0,-4,4,0,4,0.0,0.0,0,4,0,453,False,103,364,51,93,2.2,False,40,0.5,False,,4,17,20,273688,0,395522,0,0,8.8,47,241.0,151,618,False,93,1246,2,3,2,35,0,0,1,4,0,0,2,145,154.4,143.7,262,56.0,15,3.28,0.56,3.84,33.47,0,0,0,0,0,0,0,348,32,256,27,132,31,275,32,,,,,1.0,,0.24,0.0,0.04,0.28,2.42,2.53,181,44,617,43,261,30,261,44,1.08,0.14,46.21867475579977
True,False,0.0,0.0,456350,0,0,-2,2,0,1,0.0,0.0,0,166,0,454,False,94,349,43,425,0.0,False,64,0.1,False,,4,17,20,2973,0,26185,0,0,0.0,71,104.0,235,394,False,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,666,80,660,75,629,59,666,80,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,585,29,235,57,673,80,486,66,0.0,0.0,0.0
True,False,25.0,25.0,171771,0,0,0,0,0,2,0.2,-0.4,0,218,0,455,False,26,577,40,121,2.0,False,65,1.9,False,,1,17,20,656501,0,608177,0,0,15.0,72,172.0,301,238,False,121,2531,2,0,3,57,0,0,0,7,0,0,3,283,770.6,78.3,71,91.9,30,0.65,0.84,1.49,57.8,0,0,0,0,0,0,0,39,16,324,103,306,94,165,46,,,,,,,0.02,0.0,0.03,0.05,2.06,2.03,643,166,82,36,289,92,143,55,1.07,0.11,61.13406874416435
True,False,,,477386,0,0,-1,1,0,2,-1.5,-1.5,0,38,0,456,False,174,603,39,479,0.5,False,67,0.4,False,,0,17,20,61408,0,64327,0,0,0.5,74,80.0,280,228,False,479,329,0,0,0,13,0,0,0,0,0,0,0,7,64.6,2.3,4,7.0,2,0.32,0.01,0.33,10.67,0,0,0,0,0,0,0,428,156,487,176,459,167,464,164,,,,,,,0.09,0.0,0.0,0.09,2.92,3.56,763,251,60,22,551,190,291,111,0.55,0.0,2.03
True,False,100.0,100.0,184386,0,0,-1,1,0,2,0.5,-1.5,0,216,0,457,False,174,433,39,149,1.4,False,91,0.3,False,,0,17,20,67204,0,58176,0,0,5.9,97,241.0,332,227,False,149,1070,0,1,1,31,0,0,0,0,0,0,0,95,187.4,159.4,43,39.0,13,0.11,0.71,0.82,32.05,0,0,0,0,0,0,0,323,121,240,62,352,118,329,109,,,,,,,0.01,0.0,0.06,0.07,2.7,2.61,749,244,46,15,396,130,307,118,1.09,0.08,24.659371239871238
True,False,0.0,0.0,463210,0,0,0,0,0,3,0.0,0.0,0,460,0,458,False,19,74,45,445,0.0,False,129,0.0,False,,4,17,20,1091,0,7829,0,0,0.0,137,,409,618,False,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,708,280,705,280,685,271,708,280,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,401,248,350,52,713,281,649,261,0.0,0.0,0.0
True,False,0.0,0.0,490503,0,0,-1,1,0,3,0.0,0.0,0,451,0,459,False,42,130,49,509,0.5,False,201,0.0,False,,4,17,20,463,0,2678,0,0,0.2,219,,409,618,False,509,64,0,0,0,0,0,0,0,1,0,0,0,6,9.8,19.0,22,5.1,0,0.0,0.15,0.15,0.31,0,0,0,0,0,0,0,502,232,435,223,397,207,485,226,,,,,,,0.0,0.0,0.21,0.21,0.44,0.0,271,174,561,193,558,257,721,300,0.0,0.0,1.0
True,False,0.0,0.0,500926,0,0,-1,1,0,2,0.0,0.0,0,441,0,460,False,145,255,39,551,1.0,False,202,0.2,False,,4,17,20,41084,0,45255,0,0,0.3,220,241.0,60,618,False,551,12,0,0,0,1,0,0,0,0,0,0,0,-1,5.0,0.1,0,0.5,0,0.0,0.0,0.0,0.32,0,0,0,0,0,0,0,517,186,524,193,522,180,534,189,,,,,,,0.0,0.0,0.0,0.0,2.4,7.5,766,253,63,24,457,154,361,138,0.0,0.0,1.04
True,False,0.0,0.0,245719,0,0,-1,1,0,2,0.0,0.0,0,479,0,461,False,3,578,39,336,1.6,False,288,4.1,False,,2,17,20,842314,0,1404432,0,0,14.1,306,241.0,21,593,False,336,2824,1,0,3,65,0,0,0,9,0,0,2,268,727.0,218.3,252,119.9,32,1.78,0.68,2.46,68.5,0,0,0,0,0,0,0,52,20,192,41,136,16,114,23,,,,,,,0.06,0.0,0.02,0.08,2.18,2.07,756,248,53,19,361,115,93,34,1.02,0.1,61.17787301587302
True,False,100.0,100.0,504783,0,0,0,0,0,3,-0.3,-1.5,2,274,0,462,False,174,297,50,563,2.0,False,645,0.0,False,,0,17,20,9208,0,8633,0,0,10.6,384,81.0,402,294,False,563,1394,1,2,3,36,0,0,0,2,0,0,2,163,187.2,182.4,290,65.7,17,1.39,0.85,2.24,35.69,0,0,0,0,0,0,0,324,146,220,147,118,78,247,126,,,,,,,0.09,0.0,0.05,0.14,2.3,2.32,227,143,604,225,302,135,650,262,1.1,0.19,49.977023809523814
True,False,100.0,100.0,39155,0,0,0,0,0,3,-1.5,-1.5,0,4,0,463,False,174,386,50,352,1.2,False,385,0.0,False,,0,17,20,4192,0,6895,0,0,3.4,419,241.0,195,187,False,352,352,0,2,0,8,0,0,0,4,0,0,1,74,81.2,82.4,21,18.4,5,0.15,0.48,0.63,7.96,0,0,0,0,0,0,0,413,192,319,184,400,209,402,194,,,,,,,0.04,0.0,0.12,0.16,2.04,2.05,193,117,570,199,440,208,629,247,1.28,0.0,16.5
True,False,100.0,100.0,515571,0,0,-1,1,0,2,-1.5,-1.5,0,259,0,464,False,174,189,39,588,0.0,False,388,0.1,False,,0,17,20,6348,0,10837,0,0,0.0,422,200.0,30,231,False,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,587,197,568,195,524,181,587,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,768,254,65,25,597,199,505,179,0.0,0.0,0.0
True,False,0.0,0.0,200428,0,0,0,0,0,1,0.0,0.0,0,337,0,465,False,164,59,40,177,0.0,False,401,0.1,False,,4,17,20,888,0,20023,0,0,0.0,432,,409,618,False,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,598,62,582,48,541,29,598,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,649,44,88,27,606,62,518,68,0.0,0.0,0.0
True,False,,,167888,0,0,0,0,0,1,-1.5,-1.5,0,241,0,466,False,174,603,40,111,2.7,False,408,0.4,False,,0,17,20,83341,0,74402,0,0,2.0,439,241.0,109,291,False,111,270,0,0,0,7,0,0,0,0,0,13,0,22,102.2,0.0,0,10.2,3,0.0,0.0,0.0,9.4,0,0,0,0,0,0,0,397,34,577,47,536,28,444,34,,,,,,,0.0,4.33,0.0,0.0,3.13,2.33,642,43,81,26,180,27,279,41,1.0,0.0,8.245
True,False,100.0,100.0,204863,0,0,-2,2,0,2,0.0,-1.5,0,446,0,467,False,174,469,43,198,1.4,False,421,0.1,False,,0,17,20,8094,0,11769,0,0,7.9,456,104.0,174,283,False,198,1458,0,2,1,35,0,0,0,2,0,0,0,162,307.4,498.3,71,87.6,18,0.34,2.8,3.14,36.45,0,0,0,0,0,0,0,237,88,76,15,307,95,175,51,1.0,,,,,,0.02,0.0,0.17,0.19,2.25,2.16,572,119,222,145,403,137,508,181,1.11,0.06,35.38258847402597
True,False,0.0,0.0,476888,0,0,0,0,0,4,0.0,0.0,0,475,0,468,False,170,65,50,477,0.0,False,423,0.0,False,,4,17,20,782,0,8361,0,0,0.0,458,,409,618,False,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,787,80,786,80,779,80,787,80,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,224,48,601,40,787,81,644,82,0.0,0.0,0.0
True,False,,,58376,0,0,-3,3,0,1,-1.5,-1.5,0,10,0,469,False,174,603,42,700,2.4,False,447,0.1,False,,0,17,20,20111,0,29383,0,0,2.9,482,241.0,22,57,False,700,450,0,0,0,13,0,0,0,0,0,24,0,32,166.4,0.0,0,16.7,5,0.0,0.0,0.0,11.22,0,0,0,0,0,0,0,337,30,651,68,616,51,409,31,,,,,,,0.0,4.8,0.0,0.0,2.24,2.6,601,30,182,49,217,33,421,59,1.0,0.0,12.665
True,False,100.0,100.0,147611,0,0,-1,1,0,4,-1.3,-1.5,1,409,0,470,False,174,528,49,75,2.0,False,526,0.3,False,,0,17,20,92857,0,81869,0,0,10.4,563,157.0,402,560,False,75,1038,4,1,1,26,0,0,0,4,0,0,4,151,219.8,127.3,479,81.7,11,3.61,0.26,3.87,24.35,0,0,0,0,0,0,0,289,26,269,29,67,23,197,26,,,,,,,0.31,0.0,0.02,0.33,2.11,2.25,242,52,532,33,300,34,312,50,0.95,0.09,52.139498015873016
True,False,100.0,100.0,214466,0,0,0,0,0,3,-0.7,-1.5,1,518,0,471,False,174,441,50,229,1.4,False,626,0.0,False,,0,17,20,2919,0,7130,0,0,5.2,657,104.0,291,415,False,229,679,1,0,0,22,0,0,0,1,0,0,0,119,112.6,163.3,64,33.9,6,0.57,0.89,1.46,19.73,0,0,0,0,0,0,0,383,181,236,153,318,175,346,171,2.0,,1.0,,,,0.08,0.0,0.12,0.2,2.62,2.92,207,128,584,210,416,194,646,258,0.8,0.0,29.73745454545454
True,False,100.0,100.0,88900,0,0,0,0,0,2,2.0,-1.5,0,205,0,472,False,174,331,40,789,1.6,False,639,0.3,False,,0,17,20,124102,0,131833,0,0,7.8,671,241.0,10,534,False,789,1389,1,0,2,31,0,0,0,2,2,0,2,112,291.8,71.6,51,41.5,17,0.58,0.26,0.84,31.75,0,0,0,0,0,0,0,246,91,332,107,336,112,314,101,,,,,,,0.04,0.0,0.02,0.06,2.06,2.01,639,163,78,33,362,116,296,115,1.1,0.13,32.89731845238096
True,False,100.0,100.0,230348,0,0,-1,1,1,4,-0.3,-1.5,9,442,0,473,False,174,146,44,291,1.7,False,641,1.7,False,,0,17,20,863984,0,762190,0,0,4.5,673,243.0,31,219,False,291,382,1,0,1,9,0,0,0,1,0,0,3,59,54.4,15.4,96,16.3,4,1.15,0.04,1.19,9.55,0,0,0,0,0,0,0,437,43,441,50,279,42,415,43,,,,,,,0.27,0.0,0.01,0.28,2.25,2.12,519,84,272,1,349,39,147,22,0.94,0.24,20.49833333333333
True,False,100.0,100.0,219279,0,0,-3,3,1,2,-1.5,-1.5,1,471,0,474,False,174,154,42,245,1.4,False,735,0.1,False,,0,17,20,36209,0,44201,0,0,10.2,677,108.0,198,567,False,245,1548,1,1,2,46,0,0,0,4,0,0,0,116,315.4,291.3,137,74.2,16,0.48,2.47,2.95,41.15,0,0,0,0,0,0,0,234,87,151,31,233,60,223,69,,,2.0,,,,0.03,0.0,0.14,0.17,2.39,2.67,616,149,197,125,399,133,410,147,0.93,0.12,43.0864013070263
True,False,100.0,100.0,103914,0,0,-1,1,0,2,-1.5,-1.5,1,80,0,475,False,174,480,39,27,0.8,False,656,3.0,False,,0,17,20,419661,0,650430,0,0,1.5,686,241.0,21,362,False,27,353,0,0,0,12,0,0,0,1,0,0,0,26,102.0,27.8,4,13.5,3,0.0,0.14,0.14,9.81,0,0,0,0,0,0,0,399,142,411,147,458,166,424,148,,,,,,,0.0,0.0,0.04,0.04,2.5,3.06,740,239,37,10,536,179,111,42,0.76,0.0,6.605
True,False,25.0,25.0,158534,0,0,-3,3,0,2,-0.2,-0.4,0,292,0,476,False,23,553,42,98,1.6,False,698,0.3,False,,1,17,20,58561,0,82157,0,0,12.9,731,241.0,165,256,False,98,2918,0,3,2,77,0,0,0,5,0,0,3,240,503.8,406.8,237,114.4,33,0.85,2.3,3.14,76.26,0,0,0,0,0,0,0,142,52,97,18,146,20,126,31,,,,,,,0.03,0.0,0.07,0.1,2.35,2.37,612,145,193,121,363,117,321,125,1.02,0.06,54.82900793650794
True,False,100.0,100.0,244845,0,0,-1,1,0,2,-1.5,-1.5,1,372,0,477,False,174,329,39,329,1.3,False,725,1.0,False,,0,17,20,126645,0,158030,0,0,3.6,757,241.0,82,612,False,329,771,0,0,1,20,0,0,0,2,0,0,2,54,137.8,20.3,16,17.6,9,0.23,0.04,0.27,21.73,0,0,0,0,0,0,0,363,129,428,153,414,145,405,141,,,,,,,0.03,0.0,0.0,0.03,2.54,2.33,755,247,52,18,419,143,202,79,1.05,0.12,14.7445
True,False,0.0,0.0,149519,0,0,-3,3,0,3,0.0,0.0,0,350,0,515,False,68,290,47,78,0.5,False,146,0.0,False,,4,17,20,2364,0,4744,0,0,0.2,157,54.0,397,618,False,78,71,0,0,0,4,0,0,0,1,0,0,0,12,11.6,3.5,7,2.2,1,0.16,0.0,0.16,1.79,0,0,0,0,0,0,0,499,229,482,239,446,227,504,236,,,,,,,0.2,0.0,0.0,0.2,2.27,5.07,319,206,461,124,557,256,666,272,1.27,0.0,1.0
True,False,100.0,100.0,220585,0,0,-3,3,0,3,0.3,-1.5,2,156,0,518,False,174,466,47,254,1.8,False,188,0.0,False,,0,17,20,8033,0,11844,0,0,10.2,206,241.0,223,392,False,254,2149,1,0,4,49,0,0,0,12,0,0,0,312,297.6,292.2,118,71.0,25,0.64,1.41,2.05,48.11,0,0,0,0,0,0,0,241,108,150,105,253,143,231,117,,,,,,,0.03,0.0,0.06,0.09,2.01,2.05,328,212,470,130,333,152,591,228,1.05,0.17,48.000792911766595
True,False,0.0,0.0,204814,0,0,-7,7,0,3,0.0,0.0,0,47,0,584,False,93,288,48,196,1.3,False,92,0.1,False,,4,17,20,22711,0,83231,0,0,2.7,98,44.0,392,618,False,196,446,0,0,0,10,0,0,0,1,0,0,0,43,21.8,63.6,81,16.8,4,0.9,0.15,1.05,11.43,0,0,0,0,0,0,0,479,221,345,196,295,166,408,196,,,,,,,0.18,0.0,0.03,0.21,2.31,2.02,294,192,503,156,424,199,441,155,0.81,0.0,13.26
True,False,100.0,100.0,496661,0,0,-2,2,1,3,0.3,-1.5,0,496,0,608,False,174,272,43,536,2.1,False,174,1.4,False,,0,17,20,828208,0,702137,0,0,15.8,191,241.0,109,331,False,536,1863,2,2,3,50,0,0,0,6,0,0,4,247,261.0,344.5,264,87.0,20,2.6,1.47,4.07,49.16,0,0,0,0,0,0,0,265,121,119,84,128,85,179,98,4.0,,,,,,0.13,0.0,0.07,0.2,2.37,2.42,591,343,241,6,266,115,173,57,0.97,0.14,69.80779583651645
True,False,100.0,100.0,551226,0,0,0,0,0,3,0.5,-1.5,6,336,0,623,False,174,241,50,659,2.6,False,209,0.1,False,,0,17,20,32821,0,29503,0,0,19.0,442,173.0,277,195,False,659,2911,2,4,5,66,0,0,0,8,0,0,8,513,553.4,649.5,372,157.8,34,4.12,3.62,7.74,70.78,0,0,0,0,0,0,0,117,42,45,38,90,59,65,46,3.0,,3.0,,,,0.13,0.0,0.11,0.24,2.19,2.04,234,149,611,231,197,84,512,188,1.05,0.15,94.97334868421052
True,False,0.0,0.0,545508,0,0,0,0,0,3,0.0,0.0,0,250,0,693,False,40,348,45,640,0.0,False,512,0.0,False,,4,17,20,828,0,796,0,0,0.0,546,104.0,350,216,False,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,742,308,738,308,722,300,742,308,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,453,286,402,90,746,309,778,330,0.0,0.0,0.0
True,False,,,500016,0,0,0,0,0,2,0.3,-1.5,1,514,0,718,False,174,603,40,549,1.4,False,595,0.0,False,,0,17,20,1520,0,1027,0,0,3.5,740,30.0,3,370,False,549,478,0,0,1,10,0,0,0,1,0,0,0,53,120.2,58.4,11,19.0,6,0.04,0.16,0.2,11.63,0,0,0,0,0,0,0,373,132,348,114,432,156,400,137,,,,,,,0.01,0.0,0.03,0.04,2.19,1.88,680,191,119,61,398,132,693,238,1.13,0.19,15.3095
True,False,,,620408,0,0,0,0,0,2,-1.3,-1.5,1,240,0,719,False,174,603,40,752,1.0,False,354,0.0,False,,0,17,20,817,0,665,0,0,0.5,386,73.0,132,590,False,752,12,0,0,0,1,0,0,0,0,0,0,0,3,3.2,0.3,2,0.6,0,0.0,0.0,0.0,0.22,0,0,0,0,0,0,0,527,188,511,189,471,175,532,188,,,,,,,0.0,0.0,0.0,0.0,1.65,7.5,728,233,167,103,474,168,719,244,0.0,0.0,2.015
True,False,25.0,25.0,494779,0,0,-1,1,0,3,-0.4,-0.4,0,7,0,734,False,1,594,49,528,1.5,False,273,0.0,False,,1,17,20,1308,0,1064,0,0,1.2,287,58.0,279,459,False,528,141,0,0,0,3,0,0,0,0,0,0,0,13,15.8,11.4,9,3.7,2,0.12,0.01,0.13,5.1,0,0,0,0,0,0,0,490,226,454,232,437,223,492,230,,,,,,,0.08,0.0,0.01,0.09,3.26,1.91,274,176,564,195,387,180,755,316,1.28,0.0,5.835
True,False,100.0,100.0,100047426,0,0,0,0,0,5,1.3,-1.5,1,463,0,748,False,174,497,5,12,0.0,False,583,0.1,False,,0,17,20,3186,0,2099,0,0,76.0,622,241.0,105,346,False,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,3,12,0,2,1,11,554,4,532,4,483,4,554,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,803,19,4,4,564,4,791,20,0.0,0.0,46.1699358974359
True,False,,,495024,0,0,-1,1,0,4,-1.0,-1.5,2,225,0,798,False,174,603,44,529,1.2,False,574,0.0,False,,0,17,20,6949,0,2098,0,0,1.1,362,241.0,350,295,False,529,134,0,0,0,2,0,0,0,0,0,0,0,19,21.8,34.4,29,8.6,1,0.07,0.53,0.6,3.17,0,0,0,0,0,0,0,478,46,392,45,384,50,451,47,,,,,,,0.05,0.0,0.36,0.41,2.13,1.34,538,86,291,3,435,44,560,76,0.67,0.0,5.52
True,False,,,494551,0,0,0,0,0,2,,-0.1,0,227,0,804,False,174,603,40,527,0.0,False,471,0.0,False,,0,17,20,0,0,0,0,0,0.0,506,241.0,350,250,False,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,618,217,605,215,564,204,618,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,675,187,114,57,625,216,803,268,0.0,0.0,0.0
